time 2018-09-07 16:31:03
robNum  5
tskNum  6
max_cordx  100
max_cordy  100
max_vel  2.5
max_abi  0.02
max_rat  0.02
max_state  1.2
comp_threhold  0.1
rob2tskDis  36.87817782917155 36.40054944640259 33.015148038438355 48.41487374764082 58.215118311311535 66.03029607687671 69.85699678629192 52.43090691567332 40.024992192379 51.61395160225576 83.60023923410746 34.9857113690718 47.53945729601885 35.11409973215888 38.07886552931954 58.82176467941097 68.59300255857006 75.28612089887484 17.46424919657298 75.31268153505093 55.97320787662612 20.518284528683193 11.661903789690601 41.43669871020132 20.0 43.41658669218482 30.23243291566195 31.11269837220809 42.1070065428546 50.99019513592785
tskDis  0.0 61.68468205316454 44.654227123532216 22.090722034374522 22.20360331117452 46.04345773288535 61.68468205316454 0.0 21.37755832643195 60.00833275470999 83.5224520712844 65.0 44.654227123532216 21.37755832643195 0.0 39.11521443121589 65.30696746902278 44.294469180700204 22.090722034374522 60.00833275470999 39.11521443121589 0.0 32.01562118716424 24.0 22.20360331117452 83.5224520712844 65.30696746902278 32.01562118716424 0.0 52.92447448959697 46.04345773288535 65.0 44.294469180700204 24.0 52.92447448959697 0.0

rob_x  18 90 14 33 26
rob_y  58 50 68 6 42
rob_vel  1.1373175112850533 1.8298974325831394 0.30327964723396494 1.6470399672717302 0.5742630420142025
rob_abi  0.015415676113180444 0.008670288697908075 0.014734225639096779 0.012950006268483104 0.01677808787942203

tsk_x  26 47 51 48 23 72
tsk_y  22 80 59 20 0 20
tsk_rat  0.017857088945359655 0.016697385640566643 0.018023040859747846 0.01276912124813993 0.002952089871987804 0.016823494289239467
tsk_state  0.1689975338154576 0.49163162973507435 0.6664795989612828 1.0277800319958588 0.7233145898179666 0.23116878718448802
